"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"1c01d7a9-c5b8-4742-b716-32a00b6a5684",23,"D","F",5568,12250,"N","O",0,"C","S","CON","L","BOM","N",278,30,39,"H",10,65,1,"N"
"8de0575a-5d4f-4c54-ae50-0a04fa428c58",60,"B","M",14085,35213,"Y","M",6,"P","P","IMT","M","HAS","N",4535,4,59,"L",10,28,1,"Y"
"b6221268-4d38-4c86-ae21-392f5fcac0bb",43,"B","M",19986,19986,"Y","O",3,"C","P","THR","H","CTI","Y",0,24,49,"H",0,58,0,"N"
"97afbf98-af2e-461c-803e-520d7676eec4",54,"B","F",15118,37795,"Y","O",6,"C","S","TNT","H","DBL","N",0,3,48,"H",0,81,0,"N"
"ca23b070-989d-41e0-bd58-17e281b48ded",25,"B","M",5150,10300,"N","M",3,"C","M","TNT","L","BBL","N",829,12,36,"M",10,91,1,"N"
"135630d5-5b75-4928-96aa-07d02e5553b2",27,"B","F",15667,28201,"Y","O",3,"C","M","FSS","H","WBC","N",783,3,34,"H",10,62,1,"N"
"d8014b45-6a26-4c2a-af16-68cf2d5751f3",25,"P","F",4747,4747,"N","S",1,"P","S","HOS","L","BOM","N",475,20,18,"H",10,97,1,"N"
"98131a29-43e6-4888-9879-f0c08569dd4a",43,"B","M",13537,33843,"Y","M",4,"P","M","TNT","M","WST","Y",3270,9,2,"L",10,99,1,"Y"
"234afc03-ca09-4e21-9e52-6c3484e9cd7a",48,"D","M",7607,7607,"Y","S",1,"C","S","EGW","L","VFL","N",1521,10,56,"M",10,17,1,"N"
"6025f1fe-afe4-4324-8eec-f869ebd7e08b",21,"P","F",5571,9471,"N","S",4,"C","M","THR","L","WBC","N",0,5,18,"H",10,55,0,"N"
"d47c682f-9855-4a87-8119-52a7cec3efcb",60,"P","F",10430,26075,"Y","O",3,"C","S","HOS","M","AMPS","Y",2086,20,51,"L",10,44,1,"Y"
"0c02a3ee-8e9e-4607-af7b-6550bcb61a88",51,"D","F",18912,34042,"N","S",6,"C","P","FSS","H","HSB","N",0,13,32,"H",0,86,0,"N"
"5500fca7-dd35-4334-af04-3e73844f6cfc",30,"P","F",6174,13583,"N","S",0,"C","S","TNT","L","PIB","N",355,5,41,"H",10,41,1,"N"
"34d04fc8-7ba6-4ecb-802c-2f4fbc6bf0ea",49,"P","O",14932,14932,"Y","S",1,"P","S","MAN","M","AMPB","Y",2986,16,6,"M",10,32,1,"Y"
"96600bbe-ec58-4355-9673-d1f1c386771b",40,"M","F",17023,42558,"Y","M",1,"C","M","IMT","H","BQL","N",979,27,57,"M",10,54,1,"N"
"98456fcc-0dcb-44f4-8f94-b6ba554812aa",37,"B","F",9543,23858,"N","O",4,"P","P","WHT","M","CMC","N",477,3,35,"H",10,92,1,"N"
"02e2146a-dac7-4042-ac30-698d0f8217bd",36,"D","M",9009,9009,"Y","S",1,"P","P","TNT","M","NAB","N",2450,11,9,"M",10,55,1,"N"
"cfab87f1-e507-46c8-850e-36b68313934f",53,"D","F",19832,49580,"Y","M",8,"P","M","THR","H","WBC","Y",4561,11,50,"L",10,51,1,"Y"
"886248d4-0de8-4284-ab14-685b14de3d0e",24,"M","M",7983,7983,"N","S",1,"C","M","FSS","L","BOM","Y",0,21,36,"H",0,69,0,"N"
"da2345d2-bcda-4c52-8c28-4b54a5b37cbe",24,"H","F",8551,21378,"N","O",6,"P","S","IMT","L","MTP","N",855,20,29,"M",10,8,1,"N"
"e385df1a-c58a-41ef-bfe8-1a22fd11c487",58,"P","M",15526,38815,"Y","O",4,"C","P","CON","M","WBC","Y",3105,19,30,"L",10,53,1,"Y"
"903a7153-87cd-4161-9195-584c2b11e2b4",26,"D","F",4533,4533,"N","S",1,"P","S","AFF","L","HSB","N",437,26,17,"H",50,30,1,"N"
"bdd567f0-a666-46f5-8ada-ee45af4c5caf",28,"D","M",5501,11002,"N","M",7,"P","S","IMT","H","MTP","N",886,26,40,"M",10,73,1,"N"
"7082d805-e6a8-43e4-ba79-53f73bd7033b",53,"M","M",13575,13575,"Y","O",0,"C","S","EDU","M","BOM","Y",2715,5,28,"L",10,23,1,"Y"
"d7b0c043-dd78-40f9-9221-863e795012a7",57,"P","M",18441,18441,"Y","O",5,"P","M","EGW","H","ING","Y",3688,5,25,"L",10,44,1,"Y"
"c947cdf2-7548-4c73-bf9a-2fc5cdecd9e8",24,"M","F",6113,12226,"N","O",3,"C","M","WHT","L","MBL","N",0,6,55,"H",0,91,0,"N"
"6803b147-867e-488f-8b4b-1772719a2b19",47,"H","F",11298,24856,"Y","M",6,"P","P","WHT","M","MEB","Y",2599,7,15,"L",10,100,1,"Y"
"0e0741da-bd84-4e24-812f-5c731f54f0f0",54,"D","M",12367,12367,"Y","S",1,"P","S","EDU","M","RAMS","Y",2473,11,56,"M",10,22,1,"N"
"fa8bd641-f6ae-4afd-8eb2-a2c924e62694",48,"H","M",13125,32813,"N","O",0,"P","M","MAN","M","CMC","Y",2625,9,0,"L",10,96,1,"Y"
"188f6636-201b-4bb4-9c24-ee3d3a68edb9",60,"M","F",14620,26316,"Y","O",5,"P","S","CON","M","SUN","N",2924,5,16,"M",50,96,1,"N"
"662b7c5a-da64-44e6-a778-af2aa6810c0e",24,"D","F",7407,12592,"N","S",4,"P","S","WHT","L","CSP","N",426,22,47,"H",10,9,1,"N"
"075d532d-f545-4ac0-99c8-7b83100d2ac4",51,"P","F",12229,22012,"N","M",3,"P","P","HOS","H","PSP","N",2813,14,6,"M",10,60,1,"N"
"b0649744-d9b7-46e3-800a-00ca0f2d5ff6",35,"P","F",9290,9290,"N","S",1,"P","P","TNT","L","BOM","Y",929,16,16,"M",10,27,1,"N"
"5a78442a-b759-4cd9-9abb-ffff42b4b38a",24,"D","F",5694,9680,"N","O",8,"C","M","TNT","L","IOOF","N",285,11,27,"H",10,56,1,"N"
"fe1d99bf-b6df-4e20-84cf-bdbf702c9183",59,"H","F",18273,45683,"Y","M",1,"C","P","EDU","H","FLY","Y",4203,21,30,"L",10,38,1,"Y"
"235e0b87-51c5-4bd8-8d33-2a1603e38281",54,"D","M",7431,7431,"N","O",4,"C","M","EGW","L","VFL","N",0,26,32,"H",0,1,0,"N"
"4778238c-54d4-4c7e-901f-ca87655c64c3",29,"H","F",4366,9605,"N","S",3,"C","S","EGW","L","MTP","N",251,11,18,"H",10,0,1,"N"
"cd485ba4-34d8-409a-8dff-e71392ff97da",34,"M","F",8805,22013,"N","O",3,"C","P","IMT","L","BOM","N",0,12,26,"H",0,46,0,"N"
"57d90202-49a2-4109-8a59-99fb574e3a64",47,"P","F",16969,37332,"Y","M",3,"P","P","WHT","H","AMEX","Y",3903,10,27,"L",10,88,1,"Y"
"3c5c9a82-ab2a-49cd-9654-5abeb4d94e54",38,"H","F",7298,16056,"N","S",8,"C","M","EGW","L","BWA","N",420,19,44,"H",10,0,2,"N"
"e03167db-3c08-4ee5-9910-aa5e7836d243",59,"B","M",19343,48358,"Y","O",4,"C","P","EGW","H","CSE","Y",3869,17,58,"L",10,88,1,"Y"
"95c9da32-85ad-46be-bcc8-81aa76d6a4ee",23,"D","M",5543,5543,"N","S",1,"C","M","HOS","L","CTI","Y",554,2,20,"H",10,20,1,"N"
"e7f36f14-9802-4586-96a6-4e4334dc18dc",21,"P","M",5702,11404,"Y","O",6,"C","P","HAC","L","MEB","N",570,10,39,"H",10,6,1,"N"
"ff254681-0804-44a3-81c6-45276dcfb48d",47,"M","F",18155,18155,"N","O",7,"P","P","IMT","H","AMEX","Y",0,27,19,"H",10,40,0,"N"
"38b4af30-4111-4a64-bc68-f9da278b49c9",42,"M","F",17038,30668,"Y","O",8,"P","M","EDU","H","BSA","Y",852,27,49,"H",10,99,1,"N"
"c3d53344-1d25-4d9c-b41a-0d0fff0dd441",49,"D","M",15557,15557,"Y","S",1,"P","P","CON","M","BTS","Y",3111,28,36,"L",10,30,1,"Y"
"159d5020-3ee9-4237-826e-b6c5836f58e7",25,"M","F",13066,23519,"Y","M",7,"C","P","RET","M","FMC","N",751,6,16,"H",10,40,1,"N"
"c347ff23-f565-453d-88cb-8813949e1a01",33,"D","M",8219,8219,"N","S",1,"C","S","AFF","L","WBC","N",822,30,59,"M",10,4,1,"N"
"79fdc74c-070b-438f-bd45-72f32b4eff18",23,"M","M",5157,7736,"N","S",8,"C","P","TNT","L","WST","N",415,24,60,"H",10,95,1,"N"
"67788087-a8a5-49e7-8cdd-ef87e6309058",22,"P","F",5981,10168,"N","O",5,"P","S","FSS","L","WST","N",299,10,47,"H",10,7,1,"N"
"0b53f641-cec4-4f0f-9410-4c63024cf41f",34,"M","M",6173,6173,"N","S",1,"C","S","MAN","L","RAMS","N",309,30,49,"H",10,39,1,"N"
"45b70cf4-59f6-4fd3-ab4c-b5aa80027fca",24,"D","M",6458,6458,"N","O",4,"C","S","HAC","L","BTS","N",323,25,53,"H",10,62,1,"N"
"b2ecf9df-bca9-4d7e-9ea4-c5a050d4e685",25,"M","M",4327,4327,"N","S",1,"C","S","MAN","H","IOOF","N",433,18,50,"H",10,54,1,"N"
"3f4c796f-58c3-4461-a5e3-9758bbd59bab",22,"M","O",5916,5916,"N","S",2,"C","S","IMT","L","PIB","N",0,5,43,"H",10,92,0,"N"
"eed11e0e-8d38-4c17-b1c7-54afb65a4a97",54,"D","M",18538,46345,"N","M",4,"P","M","HOS","H","CSP","Y",4264,13,12,"L",10,76,1,"Y"
"a5c52a04-212c-4790-8a10-8c8534741747",34,"B","F",7196,17990,"N","O",7,"C","S","EDU","L","BWA","N",720,20,37,"H",10,17,1,"N"
"5c12267f-eaf0-49c7-adb2-e3b779ffc75f",31,"M","F",7014,11924,"N","S",3,"P","S","EDU","L","DBL","N",0,12,14,"H",10,11,0,"N"
"82c8d140-851e-4183-a8c1-6e45bac267a6",28,"D","F",4575,9150,"N","O",2,"C","P","HAC","L","CSP","Y",229,23,16,"H",10,12,1,"N"
"5c1f6233-99c9-46f6-84ee-d2849dcff087",56,"M","M",15003,15003,"Y","O",8,"P","M","WHT","H","VFL","Y",3001,4,58,"L",10,27,1,"Y"
"01c95af2-af21-4693-9d5d-75b96a40ee71",59,"B","M",19999,19999,"N","S",1,"P","M","FSS","H","CSE","Y",4000,3,47,"L",10,46,1,"Y"
"1913441d-39c4-4565-a435-daf88c41f2da",35,"D","F",7218,15880,"Y","S",6,"C","S","TNT","L","STG","N",415,23,60,"H",10,62,1,"N"
"0264a79d-94af-45b7-8600-908b785c8375",33,"B","M",4184,4184,"N","S",3,"C","P","CON","M","RAMS","N",240,21,1,"H",10,65,1,"N"
"0c11c662-7b5c-4eac-b143-d8f5a63c491a",38,"D","F",21880,39384,"N","S",3,"C","P","THR","H","BWA","Y",0,12,60,"H",10,69,0,"N"
"3e4c9456-23ec-4180-ae2e-fb2cc9ad40c0",43,"H","M",15212,15212,"Y","S",1,"P","P","EDU","H","VFL","Y",761,2,35,"H",10,95,1,"N"
"eac3d144-82e7-4ba6-828f-45da1832b055",25,"H","M",5320,5320,"Y","S",1,"P","M","THR","L","CBU","N",532,14,52,"H",10,0,1,"N"
"c98e42e9-0793-440b-b026-289900e77cac",39,"B","M",7798,19495,"N","M",8,"P","S","EDU","L","BSA","N",1256,22,26,"M",10,0,1,"N"
"0a6ce854-01b4-469c-9890-714a540aaa23",59,"B","F",7141,7141,"Y","S",1,"C","M","HOS","L","FLY","N",1428,3,16,"M",10,67,1,"N"
"bd51efbc-36c0-479a-9c8d-8c78a9c69d0a",47,"D","F",18586,46465,"Y","O",0,"C","M","HOS","M","STG","Y",3717,8,56,"L",10,98,1,"Y"
"acc696df-0477-4793-853e-bf6be2e78639",41,"B","M",17173,42933,"Y","S",8,"P","M","EGW","L","PSP","Y",0,20,48,"H",20,12,0,"N"
"d14f9028-0493-45e9-a4f7-fa87c31cd299",23,"P","F",4706,9412,"N","M",6,"C","P","HOS","L","HPL","N",542,10,56,"H",10,58,1,"N"
"eceb38a4-2c6f-4886-9b2a-0adf7edd88b3",43,"P","F",15367,15367,"Y","S",1,"C","M","RET","M","BQL","Y",3073,19,21,"L",10,99,1,"Y"
"bccf0eb4-f469-4998-af04-5f53b5efc959",41,"H","F",10959,27398,"Y","M",7,"P","M","EDU","H","HSB","Y",2521,13,29,"L",10,71,1,"Y"
"bd267c43-4030-4e36-8307-c364cfaaef22",40,"H","F",11816,11816,"Y","S",1,"C","P","HOS","M","HPL","Y",1182,27,1,"M",10,48,1,"N"
"b85e44ef-4a9a-4a03-974f-f79446fe0fd0",37,"P","M",6224,6224,"N","S",1,"C","M","MAN","H","IOOF","N",622,4,25,"H",10,20,1,"N"
"49f07542-acf3-47e3-b409-6086b1318479",34,"H","M",8744,8744,"N","S",1,"P","P","THR","M","CTI","N",437,30,13,"H",10,66,1,"N"
"c33337d1-b720-4b37-b6ed-100aea394eed",30,"B","M",9472,9472,"N","S",1,"P","S","CON","M","CSE","Y",947,23,59,"M",10,99,1,"N"
"19898f22-1cb9-44f6-ad4f-9630eea4d482",52,"D","F",7964,7964,"N","S",1,"C","S","TNT","L","WST","Y",1593,21,18,"M",10,47,1,"N"
"6898b89f-2e55-4bc2-978e-4e770ec81b3b",25,"H","M",4071,4071,"N","S",1,"P","S","HOS","L","BTS","N",204,29,22,"H",10,40,1,"N"
"d8645e7d-b538-4b0d-8631-b8ffe36a5160",26,"D","M",4163,4163,"N","O",4,"P","S","EDU","L","CBU","N",416,22,36,"H",10,86,1,"N"
"a0fd29f9-4cea-4800-aaf1-0d7b20fc3e18",58,"B","F",14705,36763,"Y","M",7,"C","M","FSS","M","CBU","N",2537,14,1,"L",10,23,1,"Y"
"a060f400-8672-450f-b69d-80ce3bb71061",36,"B","M",8758,8758,"N","S",1,"P","M","HOS","M","CBU","N",438,7,23,"H",10,37,1,"N"
"48f5d7d1-9bf2-4de5-9bbd-10040683b79b",39,"P","F",6149,6149,"N","S",1,"C","S","TNT","L","CBU","N",0,20,57,"H",10,62,0,"N"
"bb942d1e-232e-4b75-b202-42646d479f86",29,"H","F",5880,5880,"N","S",1,"C","P","HOS","L","ING","N",588,21,23,"H",10,36,1,"N"
"21d999b8-aeb9-453d-9352-b305e712f9ab",44,"B","F",7816,7816,"Y","S",1,"C","M","THR","L","CBU","Y",391,29,55,"H",10,95,1,"N"
"4b00f8df-ad2c-4c97-b3ed-d3c947c4d128",30,"M","M",7665,7665,"N","O",7,"C","P","FSS","L","CTI","N",383,4,45,"H",10,4,1,"N"
"6af28a9e-8672-427d-a402-f1cb186aa0bb",38,"B","M",9792,9792,"N","O",3,"P","P","MAN","M","PIB","Y",490,15,52,"H",10,55,1,"N"
"887a76e1-e88c-4a44-8f80-17910311cb35",40,"P","F",18716,18716,"Y","S",1,"P","P","THR","H","HAS","Y",936,27,45,"M",10,11,1,"N"
"8bf26687-319f-4bf9-a79e-ac686055e89b",45,"B","M",17975,44938,"Y","M",4,"C","P","CON","H","MTP","N",1447,24,54,"M",10,33,1,"N"
"fd12683d-b745-431b-a4e9-b20dcd6cf0ed",54,"P","F",11504,28760,"Y","M",3,"P","P","THR","M","BWA","Y",2646,25,43,"L",10,89,1,"Y"
"ad802b54-9e46-4171-8236-ced55ff01abc",31,"M","M",7949,7949,"N","S",1,"C","M","WHT","H","MBL","N",795,4,34,"H",10,59,1,"N"
"ac087c04-89fd-4564-afa4-f863623c850b",41,"B","F",12139,30348,"Y","M",2,"P","S","HAC","M","ANZ","Y",2792,19,28,"L",10,8,1,"Y"
"c947bab4-2e17-4fe6-8ae5-4e367617cf46",44,"B","M",13669,13669,"Y","S",1,"C","M","THR","M","CTI","Y",2734,19,47,"L",10,5,1,"Y"
"9e47f503-97ec-431c-91e0-72423f34d824",20,"H","M",4075,4075,"N","S",1,"P","S","CON","L","FMC","N",408,20,39,"H",10,30,1,"N"
"4d906936-2dec-44af-b551-865c01bee211",55,"D","F",13686,24635,"Y","O",8,"C","P","MAN","M","CSE","Y",2737,5,11,"M",10,5,1,"Y"
"23f308e4-acd7-4bc4-ada2-b03bac15dd3d",40,"D","M",9765,21483,"N","M",8,"C","S","IMT","M","HSB","N",786,26,36,"H",10,64,1,"N"
"b997e6f2-8c7f-4204-b44c-3a660a15b8c5",58,"M","F",13860,13860,"Y","S",1,"C","M","MAN","M","SUN","Y",2772,13,40,"L",10,91,1,"Y"
"5b7e5c30-8bac-4c4b-a51e-e15bb2a79b95",46,"D","M",17394,17394,"Y","O",0,"C","M","TNT","H","BSA","Y",3479,22,14,"L",10,51,1,"Y"
"07871b26-4e3f-4b6a-86b3-d204372b0cad",52,"M","M",10892,19606,"Y","O",4,"P","S","TNT","H","BSA","N",2178,6,60,"M",10,20,1,"N"
"d40e7a46-5076-447a-8db2-026f60c191dc",53,"H","M",15848,15848,"Y","S",1,"P","P","IMT","M","AMEX","Y",3170,30,43,"L",10,58,1,"Y"
"0e025884-ed2f-4818-827a-a2ab18c15003",26,"D","M",16302,16302,"N","S",1,"C","S","FSS","H","HAS","N",815,25,3,"H",10,96,1,"N"
"7f0699ea-4635-42ef-a92b-0b6438e21bdd",50,"B","M",17374,43435,"Y","M",8,"C","S","FSS","H","ING","N",5595,29,37,"L",10,89,1,"Y"
"0149fead-d65d-48ee-b5d4-738cc2334694",29,"B","M",17800,32040,"N","M",6,"C","M","THR","M","NAB","Y",1433,10,23,"M",10,64,1,"N"
"ae086f1c-d815-469d-87b1-d12ac58fcbd9",58,"M","M",13065,13065,"Y","S",1,"C","P","HOS","H","ING","Y",0,9,46,"H",20,14,0,"N"
"85035277-ea5c-479f-af22-d64fa34b7114",49,"P","M",17605,17605,"Y","S",1,"P","S","FSS","H","WBC","N",3521,2,37,"L",10,43,1,"Y"
"309d9939-2302-4c40-b007-057fbb3283c8",52,"D","M",14241,25634,"Y","M",3,"P","P","IMT","M","CUA","Y",4585,18,13,"L",10,60,1,"Y"
"7fb919fe-bf5e-473f-940e-b5da9bb230bc",40,"B","F",15349,38373,"Y","O",3,"C","M","WHT","H","PSP","N",767,14,9,"H",10,63,1,"N"
"a7cf307d-1452-4f19-a4ec-d2a54af36e84",28,"H","F",5567,11134,"N","M",8,"C","P","MAN","L","MLC","Y",641,12,24,"H",10,37,1,"N"
"c5fc0c28-13bd-4b18-9d00-51b92683bfdd",30,"B","F",8513,21283,"N","M",8,"C","S","TNT","L","CBU","N",979,6,23,"M",10,89,1,"N"
"07550ada-ab4b-4b9f-a40b-07f30bba8271",41,"M","F",11739,21130,"N","O",6,"C","M","FSS","L","CSP","N",587,5,13,"H",10,66,1,"N"
"c120b9a3-9c3f-46c9-b453-9fc6e35741e1",46,"M","F",11940,11940,"Y","S",1,"C","M","TNT","M","MLC","Y",0,25,18,"H",10,70,0,"N"
"e3b55fb3-aea2-4c23-b4ce-5dcd33d372c1",41,"D","M",19465,19465,"N","S",1,"P","S","WHT","H","CBA","Y",3893,8,13,"L",10,92,1,"Y"
"96100516-4dba-46cd-b12c-2123359348f7",49,"D","F",11188,27970,"Y","S",5,"C","S","MAN","M","IOOF","N",0,25,31,"H",10,2,0,"N"
"61c9d34e-6391-4ecf-afa1-67bc68ca0641",34,"M","F",9984,9984,"N","S",1,"C","P","AFF","M","BSA","N",499,12,18,"H",10,19,1,"N"
"994dc488-be2c-40d9-ada6-8d5b41fed618",36,"B","F",8740,8740,"N","S",1,"C","S","AFF","M","WST","N",437,20,12,"H",10,64,1,"N"
"cb08f6b1-d5f9-4814-8b72-17c1ff79dfb5",57,"B","F",13816,34540,"Y","M",3,"P","S","EGW","M","FLY","Y",3177,30,21,"L",10,5,1,"Y"
"8352c458-9f76-4aac-98d7-6f243a70703f",40,"B","M",12427,12427,"Y","S",1,"C","S","EDU","M","HAS","N",621,10,2,"H",10,15,1,"N"
"354f3b41-4069-44e9-9045-d58042a71280",43,"D","F",11915,21447,"Y","M",3,"C","P","HAC","M","BQL","Y",685,5,58,"H",10,36,1,"N"
"1a6694ea-17b7-4c98-96bd-2ddc22ab61e4",22,"D","F",5923,13031,"N","S",0,"C","P","EGW","L","WBC","N",340,5,2,"H",10,46,1,"N"
"14b6bea4-7fd9-49d2-883e-757eac3a4d79",50,"B","F",9168,20170,"Y","M",4,"P","S","THR","M","MLC","N",2109,24,2,"M",10,11,1,"N"
"88ef118d-6109-403a-b4e2-590b8161fada",43,"M","M",14696,36740,"Y","M",0,"C","S","AFF","M","VFL","N",1183,27,49,"M",10,36,1,"N"
"4cdb31bd-f2bf-450a-9880-29419a64fd65",37,"B","F",8853,19477,"N","O",2,"P","M","WHT","M","CBA","N",443,2,32,"H",10,63,1,"N"
"03268827-4774-4908-9301-ccb8736ea765",50,"D","M",13184,13184,"Y","S",1,"P","S","HOS","H","CTI","Y",2637,30,25,"M",10,69,1,"N"
"f2d6b348-f11a-422a-a06a-41307400ef4d",54,"H","M",10267,10267,"N","S",1,"C","P","RET","M","STG","Y",2053,27,4,"L",10,88,1,"Y"
"396242e8-a66b-4667-ace6-9b4d7baa2555",56,"H","M",12712,22882,"Y","M",3,"C","S","TNT","M","ING","Y",4093,17,57,"L",10,1,1,"Y"
"3556b312-5c4e-4979-b80e-413a78ad1652",22,"M","M",5662,5662,"N","O",2,"C","P","IMT","L","VFL","N",283,4,37,"H",10,67,1,"N"
"09bc88cb-0466-4a29-b7f8-02267eb1dfd5",56,"M","F",7550,7550,"Y","S",1,"C","S","THR","L","MEB","N",1510,15,6,"M",10,83,1,"N"
"d7e32e37-cfee-44d5-aa69-3ba17e0d47fe",56,"P","M",15772,39430,"Y","M",6,"P","S","IMT","M","CUA","Y",5078,4,45,"L",10,48,1,"Y"
"f7e2a952-ff91-4514-a1c7-a878d4523e89",58,"D","F",10135,10135,"Y","S",1,"C","M","HOS","M","AMEX","Y",0,28,47,"H",10,19,0,"N"
"9c57ed30-e4b2-46ec-ac30-4b43ff6e2172",54,"B","F",18860,47150,"Y","M",7,"C","M","AFF","H","BBL","N",3253,4,54,"L",10,81,1,"Y"
"0372f422-5ef6-448d-aa7d-81fd30e5c27c",22,"B","M",4167,4167,"N","S",1,"C","M","HOS","M","HPL","N",608,24,53,"H",10,58,1,"N"
"ecda1a42-30e6-439a-bf0e-ae6e938ae3ee",56,"B","F",10949,10949,"Y","S",1,"C","S","WHT","M","DBL","Y",2190,11,32,"L",10,63,1,"Y"
"d72e365d-579f-4c44-bd22-4c290658221c",38,"H","F",9374,9374,"N","S",1,"C","P","EGW","M","AMEX","Y",0,29,32,"H",0,84,0,"N"
"7967fe2a-8208-4061-b561-a396ee7c3850",47,"D","M",18245,45613,"Y","M",4,"P","P","FSS","H","CSP","Y",5875,17,53,"L",10,5,1,"Y"
"b996c6e6-62c0-4988-ad9b-54793bc47992",55,"D","M",10127,10127,"Y","S",1,"P","P","EDU","M","HPL","Y",2025,27,15,"L",10,34,1,"Y"
"1821924a-d34d-4603-b879-b09ebcabf896",27,"M","M",13994,25189,"Y","O",7,"C","P","EGW","M","PSP","N",700,17,58,"H",10,87,1,"N"
"d9fde675-2d20-450d-aa99-7066ef36debf",21,"H","F",5954,11908,"N","M",7,"C","M","AFF","L","AMPB","N",684,21,49,"H",10,86,1,"N"
"c938b537-faf9-4a0f-848e-06e50fad5937",29,"M","F",5383,5383,"N","S",1,"C","S","HOS","L","PSP","N",538,24,60,"H",10,0,1,"N"
"6915180f-0ab5-436a-9825-484d24295c5a",38,"P","M",9859,16760,"N","M",0,"C","S","WHT","M","DBL","N",794,10,56,"H",10,60,1,"N"
"f41609ff-334a-4bcc-9498-f06c30253415",44,"D","M",15239,15239,"Y","S",1,"C","M","AFF","M","ANZ","Y",3048,4,16,"L",10,74,1,"Y"
"24a2494f-aaeb-4ab0-9eaf-e15e85a7afdc",38,"D","M",9780,9780,"Y","O",8,"C","S","FSS","M","RAMS","N",489,19,0,"H",10,59,1,"N"
"c99a3c42-7d9e-42c3-9e75-12558a3e7701",22,"D","F",5100,10200,"N","O",1,"P","M","WHT","L","BBL","N",510,11,3,"H",10,0,1,"N"
"b2b47bab-9797-413b-b16e-181e912df11f",38,"P","M",9448,9448,"N","S",1,"P","S","CON","M","AMPB","Y",945,17,6,"M",10,66,1,"N"
"ea76ffa4-d133-415a-b4dd-b271f7c70a3f",44,"B","F",16151,16151,"Y","S",1,"C","M","EGW","M","STG","Y",3230,17,60,"L",10,9,1,"Y"
"771fb586-ed75-4a97-97af-6b61707999f1",44,"D","M",13908,13908,"Y","S",1,"C","S","HAC","M","STG","Y",695,9,35,"H",10,8,1,"N"
"db5ab0ee-fe83-4236-889c-43d916bdf620",51,"B","F",13524,33810,"N","M",8,"P","P","HOS","M","BBL","Y",3111,2,13,"L",10,37,1,"Y"
"b4f4c7fa-9dbf-4f9f-9ceb-ffdd15772e23",21,"B","F",5585,11170,"N","O",5,"C","P","HAC","L","STG","N",559,13,18,"H",10,58,1,"N"
"5b59d026-fa0d-44ec-b69f-1d468b5c182a",28,"H","M",4694,7980,"N","S",8,"C","S","FSS","L","CBA","N",0,25,14,"H",0,47,0,"N"
"14cf15cf-d264-442c-859c-7a9323445550",43,"B","M",5552,12214,"N","O",7,"C","S","RET","L","CSE","N",278,16,49,"H",10,44,1,"N"
"a9bc1b2e-9f34-4d81-86b6-bf1fef4cc6d8",51,"B","F",13512,33780,"Y","O",6,"P","M","EDU","M","CSP","Y",2702,5,57,"L",10,63,1,"Y"
"8842fbae-b424-44d9-9ca0-4142927789fb",26,"M","M",4547,4547,"N","S",1,"P","M","MAN","L","CBA","N",227,13,56,"H",10,67,1,"N"
"e0c2955a-eb4f-4e3e-ad6e-f6b253efe442",38,"P","F",8674,21685,"Y","M",6,"C","P","HOS","L","SUN","N",997,27,14,"M",10,84,1,"N"
"deb6d6d1-a393-4609-85d3-dd71e86a74c4",47,"D","F",19044,19044,"N","S",1,"C","M","EDU","H","PIB","Y",3809,9,12,"L",10,39,1,"Y"
"698d3d7a-72d8-47c3-a155-7db44e09c55a",25,"H","F",5994,10190,"N","O",1,"P","M","EGW","L","PIB","N",300,7,43,"H",10,76,1,"N"
"62f38eb6-e418-4cfc-a0e1-2f7af098e46b",57,"D","M",18062,18062,"Y","O",4,"C","M","FSS","H","STG","Y",0,25,34,"H",0,24,0,"N"
"22a12da9-bef6-4711-80cc-0f4802a4eaec",51,"D","F",7148,15726,"N","M",4,"C","S","EDU","L","AMPB","Y",1645,3,52,"M",10,71,1,"N"
"1cf6aae9-ee08-4217-bfb2-146ad5fd880c",53,"D","F",9084,19985,"N","S",4,"C","M","WHT","M","AMPS","Y",0,5,29,"H",0,39,0,"N"
"62a8982a-c23f-4e6b-9c62-c53f2518983a",38,"H","M",7797,7797,"N","O",2,"P","P","IMT","L","NAB","N",0,18,57,"H",0,77,0,"N"
"5e6d17fb-d039-4786-8f5d-ff569e289775",58,"M","F",15239,33526,"Y","O",7,"C","S","HOS","H","CTI","Y",0,28,24,"H",0,64,0,"N"
"df16aeef-98e4-4b8e-8e7d-c1afac2c2cc2",42,"B","F",18996,47490,"N","O",7,"P","S","EGW","H","ING","Y",3799,15,27,"L",10,7,1,"Y"
"77a0f34b-b6dc-4b6f-9933-7a3bd2f6d353",23,"P","F",4807,7211,"N","S",6,"C","M","CON","L","ING","N",276,16,20,"H",10,30,1,"N"
